,ID_REF,IDENTIFIER
5069,YOR280C,FSH3
5070,YOR281C,PLP2
5071,YOR283W,YOR283W
5072,YOR284W,HUA2
5073,YOR285W,RDL1
5074,YOR286W,RDL2
5075,YOR287C,RRP36
5076,YOR288C,MPD1
5077,YOR289W,YOR289W
5078,YOR290C,SNF2
5079,YOR291W,YPK9
5080,YOR292C,YOR292C
5081,YOR293W,RPS10A
5082,YOR294W,RRS1
5083,YOR295W,UAF30
5084,YOR296W,YOR296W
5085,YOR297C,TIM18
5086,YOR298C-A,MBF1
5087,YOR298W,MUM3
5088,YOR299W,BUD7
5089,YOR301W,RAX1
5090,YOR302W,YOR302W
5091,YOR303W,CPA1
5092,YOR304C-A,BIL1
5093,YOR304W,ISW2
5094,YOR305W,RRG7
5095,YOR306C,MCH5
5096,YOR307C,SLY41
5097,YOR308C,SNU66
5098,YOR310C,NOP58
5099,YOR311C,DGK1
5100,YOR312C,RPL20B
5101,YOR313C,SPS4
5102,YOR315W,SFG1
5103,YOR316C,COT1
5104,YOR317W,FAA1
5105,YOR319W,HSH49
5106,YOR320C,GNT1
5107,YOR321W,PMT3
5108,YOR322C,LDB19
5109,YOR323C,PRO2
5110,YOR324C,FRT1
5111,YOR326W,MYO2
5112,YOR327C,SNC2
5113,YOR328W,PDR10
5114,YOR329C,SCD5
5115,YOR330C,MIP1
5116,YOR332W,VMA4
5117,YOR334W,MRS2
5118,YOR335C,ALA1
5119,YOR336W,KRE5
5120,YOR337W,TEA1
5121,YOR338W,YOR338W
5122,YOR339C,UBC11
5123,YOR340C,RPA43
5124,YOR341W,RPA190
5125,YOR342C,YOR342C
5126,YOR344C,TYE7
5127,YOR346W,REV1
5128,YOR347C,PYK2
5129,YOR348C,PUT4
5130,YOR349W,CIN1
5131,YOR350C,MNE1
5132,YOR351C,MEK1
5133,YOR352W,TFB6
5134,YOR353C,SOG2
5135,YOR354C,MSC6
5136,YOR355W,GDS1
5137,YOR356W,CIR2
5138,YOR357C,SNX3
5139,YOR358W,HAP5
5140,YOR359W,VTS1
5141,YOR360C,PDE2
5142,YOR361C,PRT1
5143,YOR362C,PRE10
5144,YOR363C,PIP2
5145,YOR365C,YOR365C
5146,YOR367W,SCP1
5147,YOR368W,RAD17
5148,YOR369C,RPS12
5149,YOR370C,MRS6
5150,YOR371C,GPB1
5151,YOR372C,NDD1
5152,YOR373W,NUD1
5153,YOR374W,ALD4
5154,YOR375C,GDH1
5155,YOR377W,ATF1
5156,YOR378W,AMF1
5157,YOR380W,RDR1
5158,YOR381W,FRE3
5159,YOR382W,FIT2
5160,YOR383C,FIT3
5161,YOR384W,FRE5
5162,YOR385W,YOR385W
5163,YOR386W,PHR1
5164,YOR387C,YOR387C
5166,YOR389W,YOR389W
5168,YOR391C,HSP33
5169,YOR393W,ERR1
5170,YOR394W,PAU21
5171,YOR396W,YRF1-8
5172,YPL001W,HAT1
5173,YPL002C,SNF8
5174,YPL003W,ULA1
5175,YPL004C,LSP1
5176,YPL005W,AEP3
5177,YPL006W,NCR1
5178,YPL007C,TFC8
5179,YPL008W,CHL1
5180,YPL009C,RQC2
5181,YPL010W,RET3
5182,YPL011C,TAF3
5183,YPL012W,RRP12
5184,YPL013C,MRPS16
5185,YPL014W,YPL014W
5186,YPL015C,HST2
5187,YPL016W,SWI1
5188,YPL017C,IRC15
5189,YPL018W,CTF19
5190,YPL019C,VTC3
5191,YPL020C,ULP1
5192,YPL021W,ECM23
5193,YPL022W,RAD1
5194,YPL023C,MET12
5195,YPL024W,RMI1
5196,YPL026C,SKS1
5197,YPL027W,SMA1
5198,YPL028W,ERG10
5199,YPL029W,SUV3
5200,YPL030W,TRM44
5201,YPL031C,PHO85
5202,YPL032C,SVL3
5203,YPL033C,SRL4
5204,YPL034W,YPL034W
5205,YPL036W,PMA2
5206,YPL037C,EGD1
5207,YPL038W,MET31
5208,YPL039W,YPL039W
5209,YPL040C,ISM1
5210,YPL041C,MRX11
5211,YPL042C,SSN3
5212,YPL043W,NOP4
5213,YPL045W,VPS16
5214,YPL046C,ELC1
5215,YPL047W,SGF11
5216,YPL048W,CAM1
5217,YPL049C,DIG1
5218,YPL050C,MNN9
5219,YPL051W,ARL3
5220,YPL052W,OAZ1
5221,YPL053C,KTR6
5222,YPL054W,LEE1
5223,YPL055C,LGE1
5224,YPL056C,LCL1
5225,YPL057C,SUR1
5226,YPL058C,PDR12
5227,YPL059W,GRX5
5228,YPL060W,MFM1
5229,YPL061W,ALD6
5230,YPL063W,TIM50
5231,YPL064C,CWC27
5232,YPL065W,VPS28
5233,YPL066W,RGL1
5234,YPL067C,YPL067C
5235,YPL068C,YPL068C
5236,YPL069C,BTS1
5237,YPL070W,MUK1
5238,YPL071C,YPL071C
5239,YPL072W,UBP16
5240,YPL074W,YTA6
5241,YPL075W,GCR1
5242,YPL076W,GPI2
5243,YPL077C,YPL077C
5244,YPL078C,ATP4
5245,YPL079W,RPL21B
5246,YPL081W,RPS9A
5247,YPL082C,MOT1
5248,YPL083C,SEN54
5249,YPL084W,BRO1
5250,YPL085W,SEC16
5251,YPL086C,ELP3
5252,YPL087W,YDC1
5253,YPL088W,YPL088W
5254,YPL089C,RLM1
5255,YPL090C,RPS6A
5256,YPL091W,GLR1
5257,YPL092W,SSU1
5258,YPL093W,NOG1
5259,YPL094C,SEC62
5260,YPL095C,EEB1
5261,YPL096C-A,ERI1
5262,YPL096W,PNG1
5263,YPL097W,MSY1
5264,YPL098C,MGR2
5265,YPL099C,INA17
5266,YPL100W,ATG21
5267,YPL101W,ELP4
5268,YPL103C,FMP30
5269,YPL104W,MSD1
5270,YPL105C,SYH1
5271,YPL106C,SSE1
5272,YPL107W,YPL107W
5274,YPL109C,YPL109C
5275,YPL110C,GDE1
5276,YPL111W,CAR1
5277,YPL112C,PEX25
5278,YPL113C,YPL113C
5279,YPL115C,BEM3
5280,YPL116W,HOS3
5281,YPL117C,IDI1
5282,YPL118W,MRP51
5283,YPL119C,DBP1
5284,YPL120W,VPS30
5285,YPL121C,MEI5
5286,YPL122C,TFB2
5287,YPL123C,RNY1
5288,YPL124W,SPC29
5289,YPL125W,KAP120
5290,YPL126W,NAN1
5291,YPL127C,HHO1
5292,YPL128C,TBF1
5293,YPL129W,TAF14
5294,YPL130W,SPO19
5295,YPL131W,RPL5
5296,YPL132W,COX11
5297,YPL133C,RDS2
5298,YPL134C,ODC1
5299,YPL135W,ISU1
5300,YPL137C,GIP3
5301,YPL138C,SPP1
5302,YPL139C,UME1
5303,YPL140C,MKK2
5304,YPL141C,FRK1
5305,YPL143W,RPL33A
5306,YPL144W,POC4
5307,YPL145C,KES1
5308,YPL146C,NOP53
5309,YPL147W,PXA1
5310,YPL148C,PPT2
5311,YPL149W,ATG5
5312,YPL150W,YPL150W
5313,YPL151C,PRP46
5314,YPL152W,RRD2
5315,YPL153C,RAD53
5316,YPL154C,PEP4
5317,YPL155C,KIP2
5318,YPL156C,PRM4
5319,YPL157W,TGS1
5320,YPL158C,AIM44
5321,YPL159C,PET20
5322,YPL160W,CDC60
5323,YPL161C,BEM4
5324,YPL162C,YPL162C
5325,YPL163C,SVS1
5326,YPL164C,MLH3
5327,YPL165C,SET6
5328,YPL166W,ATG29
5329,YPL167C,REV3
5330,YPL168W,MRX4
5331,YPL169C,MEX67
5332,YPL170W,DAP1
5333,YPL171C,OYE3
5334,YPL172C,COX10
5335,YPL173W,MRPL40
5336,YPL174C,NIP100
5337,YPL175W,SPT14
5338,YPL176C,TRE1
5339,YPL177C,CUP9
5340,YPL178W,CBC2
5341,YPL179W,PPQ1
5342,YPL180W,TCO89
5343,YPL181W,CTI6
5344,YPL183C,RTT10
5345,YPL183W-A,RTC6
5346,YPL184C,MRN1
5347,YPL186C,UIP4
5348,YPL187W,MF(ALPHA)1
5349,YPL188W,POS5
5350,YPL189W,GUP2
5351,YPL190C,NAB3
5352,YPL191C,YPL191C
5353,YPL192C,PRM3
5354,YPL193W,RSA1
5355,YPL194W,DDC1
5356,YPL195W,APL5
5357,YPL196W,OXR1
5358,YPL198W,RPL7B
5359,YPL199C,YPL199C
5360,YPL200W,CSM4
5361,YPL201C,YIG1
5362,YPL202C,AFT2
5363,YPL203W,TPK2
5364,YPL204W,HRR25
5365,YPL206C,PGC1
5366,YPL207W,TYW1
5367,YPL208W,RKM1
5368,YPL209C,IPL1
5369,YPL210C,SRP72
5370,YPL211W,NIP7
5371,YPL212C,PUS1
5372,YPL213W,LEA1
5373,YPL214C,THI6
5374,YPL215W,CBP3
5375,YPL216W,YPL216W
5376,YPL217C,BMS1
5377,YPL218W,SAR1
5378,YPL219W,PCL8
5379,YPL220W,RPL1A
5380,YPL221W,FLC1
5381,YPL222W,FMP40
5382,YPL223C,GRE1
5383,YPL224C,MMT2
5384,YPL225W,YPL225W
5385,YPL226W,NEW1
5386,YPL227C,ALG5
5387,YPL228W,CET1
5388,YPL229W,YPL229W
5389,YPL230W,USV1
5390,YPL231W,FAS2
5391,YPL232W,SSO1
5392,YPL233W,NSL1
5393,YPL234C,VMA11
5394,YPL235W,RVB2
5395,YPL236C,ENV7
5396,YPL237W,SUI3
5397,YPL239W,YAR1
5398,YPL240C,HSP82
5399,YPL241C,CIN2
5400,YPL242C,IQG1
5401,YPL243W,SRP68
5402,YPL244C,HUT1
5403,YPL245W,YPL245W
5404,YPL246C,RBD2
5405,YPL247C,YPL247C
5406,YPL248C,GAL4
5407,YPL249C,GYP5
5408,YPL249C-A,RPL36B
5409,YPL250C,ATG41
5410,YPL252C,YAH1
5411,YPL253C,VIK1
5412,YPL254W,HFI1
5413,YPL255W,BBP1
5414,YPL256C,CLN2
5415,YPL257W,YPL257W
5416,YPL258C,THI21
5417,YPL259C,APM1
5418,YPL260W,YPL260W
5419,YPL262W,FUM1
5420,YPL263C,KEL3
5421,YPL264C,YPL264C
5422,YPL265W,DIP5
5423,YPL266W,DIM1
5424,YPL267W,ACM1
5425,YPL268W,PLC1
5426,YPL269W,KAR9
5427,YPL270W,MDL2
5428,YPL271W,ATP15
5429,YPL272C,PBI1
5430,YPL273W,SAM4
5431,YPL274W,SAM3
5432,YPL277C,YPL277C
5433,YPL278C,YPL278C
5434,YPL279C,FEX2
5435,YPL280W,HSP32
5436,YPL281C,ERR2
5437,YPL282C,PAU22
5438,YPL283C,YRF1-7
5439,YPR001W,CIT3
5440,YPR002W,PDH1
5441,YPR003C,YPR003C
5442,YPR004C,AIM45
5443,YPR005C,HAL1
5444,YPR006C,ICL2
5445,YPR007C,REC8
5446,YPR008W,HAA1
5447,YPR009W,SUT2
5448,YPR010C,RPA135
5449,YPR011C,YPR011C
5450,YPR013C,CMR3
5451,YPR015C,YPR015C
5452,YPR016C,TIF6
5453,YPR017C,DSS4
5454,YPR018W,RLF2
5455,YPR019W,MCM4
5456,YPR020W,ATP20
5457,YPR021C,AGC1
5458,YPR022C,SDD4
5459,YPR023C,EAF3
5461,YPR025C,CCL1
5462,YPR026W,ATH1
5463,YPR027C,YPR027C
5464,YPR028W,YOP1
5465,YPR029C,APL4
5466,YPR030W,CSR2
5467,YPR031W,NTO1
5468,YPR032W,SRO7
5469,YPR033C,HTS1
5470,YPR034W,ARP7
5471,YPR035W,GLN1
5472,YPR036W,VMA13
5473,YPR037C,ERV2
5474,YPR040W,TIP41
5475,YPR041W,TIF5
5476,YPR042C,PUF2
5477,YPR043W,RPL43A
5478,YPR045C,THP3
5479,YPR046W,MCM16
5480,YPR047W,MSF1
5481,YPR048W,TAH18
5482,YPR049C,ATG11
5483,YPR051W,MAK3
5484,YPR052C,NHP6A
5485,YPR054W,SMK1
5486,YPR055W,SEC8
5487,YPR056W,TFB4
5488,YPR057W,BRR1
5489,YPR058W,YMC1
5490,YPR060C,ARO7
5491,YPR061C,JID1
5492,YPR062W,FCY1
5493,YPR063C,YPR063C
5494,YPR065W,ROX1
5495,YPR066W,UBA3
5496,YPR067W,ISA2
5497,YPR068C,HOS1
5498,YPR069C,SPE3
5499,YPR070W,MED1
5500,YPR071W,YPR071W
5501,YPR072W,NOT5
5502,YPR073C,LTP1
5503,YPR074C,TKL1
5504,YPR075C,OPY2
5505,YPR078C,YPR078C
5506,YPR079W,MRL1
5507,YPR080W,TEF1
5508,YPR081C,GRS2
5509,YPR082C,DIB1
5510,YPR083W,MDM36
5511,YPR084W,YPR084W
5512,YPR085C,ASA1
5513,YPR086W,SUA7
5514,YPR088C,SRP54
5515,YPR089W,YPR089W
5516,YPR091C,NVJ2
5517,YPR093C,ASR1
5518,YPR094W,RDS3
5519,YPR095C,SYT1
5520,YPR097W,YPR097W
5521,YPR098C,YPR098C
5522,YPR100W,MRPL51
5523,YPR101W,SNT309
5524,YPR102C,RPL11A
5525,YPR103W,PRE2
5526,YPR104C,FHL1
5527,YPR105C,COG4
5528,YPR106W,ISR1
5529,YPR107C,YTH1
5530,YPR108W,RPN7
5531,YPR109W,YPR109W
5532,YPR110C,RPC40
5533,YPR111W,DBF20
5534,YPR112C,MRD1
5535,YPR113W,PIS1
5536,YPR114W,YPR114W
5537,YPR115W,RGC1
5538,YPR116W,RRG8
5539,YPR117W,YPR117W
5540,YPR118W,MRI1
5541,YPR119W,CLB2
5542,YPR120C,CLB5
5543,YPR121W,THI22
5544,YPR122W,AXL1
5545,YPR124W,CTR1
5546,YPR125W,YLH47
5547,YPR127W,YPR127W
5548,YPR128C,ANT1
5549,YPR129W,SCD6
5550,YPR131C,NAT3
5551,YPR132W,RPS23B
5552,YPR133C,SPN1
5553,YPR133W-A,TOM5
5554,YPR134W,MSS18
5555,YPR135W,CTF4
5556,YPR137W,RRP9
5557,YPR138C,MEP3
5558,YPR139C,LOA1
5559,YPR140W,TAZ1
5560,YPR141C,KAR3
5561,YPR143W,RRP15
5562,YPR144C,NOC4
5563,YPR145W,ASN1
5564,YPR147C,YPR147C
5565,YPR148C,YPR148C
5566,YPR149W,NCE102
5567,YPR151C,SUE1
5568,YPR152C,URN1
5569,YPR153W,YPR153W
5570,YPR154W,PIN3
5571,YPR155C,NCA2
5572,YPR156C,TPO3
5573,YPR157W,TDA6
5574,YPR158W,CUR1
5575,YPR159W,KRE6
5576,YPR160W,GPH1
5577,YPR161C,SGV1
5578,YPR162C,ORC4
5579,YPR163C,TIF3
5580,YPR164W,MMS1
5581,YPR165W,RHO1
5582,YPR166C,MRP2
5583,YPR167C,MET16
5584,YPR168W,NUT2
5585,YPR169W,JIP5
5586,YPR171W,BSP1
5587,YPR172W,YPR172W
5588,YPR173C,VPS4
5589,YPR174C,YPR174C
5590,YPR175W,DPB2
5591,YPR176C,BET2
5592,YPR178W,PRP4
5593,YPR179C,HDA3
5594,YPR180W,AOS1
5595,YPR181C,SEC23
5596,YPR182W,SMX3
5597,YPR183W,DPM1
5598,YPR184W,GDB1
5599,YPR185W,ATG13
5600,YPR186C,PZF1
5601,YPR187W,RPO26
5602,YPR188C,MLC2
5603,YPR189W,SKI3
5604,YPR190C,RPC82
5605,YPR191W,QCR2
5606,YPR192W,AQY1
5607,YPR193C,HPA2
5608,YPR194C,OPT2
5609,YPR196W,YPR196W
5610,YPR198W,SGE1
5611,YPR199C,ARR1
5612,YPR200C,ARR2
5613,YPR201W,ARR3
5614,YPR202W,YPR202W
5615,YPR203W,YPR203W
5616,YPR204W,YPR204W
